"Species","Region","Year","reg_runsize_raw","reg_runsize_relative"
"Sockeye","Fraser",2003,225322.444444444,15.9539172542468
"Sockeye","Fraser",2004,206510,26.8058540551806
"Sockeye","Fraser",2005,372203,16.9268820089516
"Sockeye","Fraser",2006,430294.833333333,23.7591700547645
"Sockeye","Fraser",2007,71458.2777777778,6.94194627185657
"Sockeye","Fraser",2008,88845.0555555556,9.17646533520617
"Sockeye","Fraser",2009,81251.1666666667,5.971544828725
"Sockeye","Fraser",2010,974464,34.976178709876
"Sockeye","Fraser",2011,253100.444444444,18.2735845207009
"Sockeye","HG",1957,23531.25,27.3769841269841
"Sockeye","HG",1961,15700,28.6015873015873
"Sockeye","HG",1962,35000,50.9880952380952
"Sockeye","HG",1963,24625,44.7261904761905
"Sockeye","HG",1964,20250,30.2738095238095
"Sockeye","HG",1965,18450,37.4801587301587
"Sockeye","HG",1966,18575,36.7087301587302
"Sockeye","HG",1967,17541.6666666667,42.3399470899471
"Sockeye","HG",1968,28500,51.6203703703704
"Sockeye","HG",1969,35000,61.3095238095238
"Sockeye","HG",1970,25875,42.7738095238095
"Sockeye","HG",1972,12250,25.5952380952381
"Sockeye","HG",1973,22083.3333333333,38.026455026455
"Sockeye","HG",1974,23250,34.6666666666667
"Sockeye","HG",1975,19375,25.531746031746
"Sockeye","HG",1976,25400,33.2174603174603
"Sockeye","HG",1977,27500,35.8174603174603
"Sockeye","HG",1978,13500,24.4968253968254
"Sockeye","HG",1979,12250,21.3777777777778
"Sockeye","HG",1980,16808.3333333333,32.2716931216931
"Sockeye","HG",1981,11666.6666666667,23.4451058201058
"Sockeye","HG",1982,13687.5,28.0661375661376
"Sockeye","HG",1983,12500,23.8267195767196
"Sockeye","HG",1984,12291.6666666667,21.4371693121693
"Sockeye","HG",1985,23833.3333333333,40.4325396825397
"Sockeye","HG",1986,7604.16666666667,16.8029100529101
"Sockeye","HG",1987,9875,18.1388888888889
"Sockeye","HG",1988,16437.5,24.9232804232804
"Sockeye","HG",1991,3675,5.51428571428571
"Sockeye","HG",1992,8810,13.8838095238095
"Sockeye","HG",1994,6100,11.3119047619048
"Sockeye","HG",1995,5000,10.9095238095238
"Sockeye","HG",1996,17550,25.8063492063492
"Sockeye","HG",1998,15000,28.1587301587302
"Sockeye","HG",1999,14250,25.9444444444444
"Sockeye","HG",2000,14125,26.1857142857143
"Sockeye","HG",2001,6437,13.2891111111111
"Sockeye","HG",2002,7020.83333333333,13.4916666666667
"Sockeye","HG",2003,8000,18.197619047619
"Sockeye","HG",2004,8428,13.8970793650794
"Sockeye","HG",2006,14676.8333333333,30.3251111111111
"Sockeye","HG",2008,7353,13.893746031746
"Sockeye","HG",2010,13463.5,28.0627830687831
"Sockeye","HG",2012,14480.4,28.5156952380952
"Sockeye","HG",2013,10250,27.2155555555556
"Sockeye","HG",2014,13895.8333333333,24.4899470899471
"Sockeye","HG",2015,12395.8333333333,19.7920634920635
"Sockeye","HG",2016,11395.8333333333,23.5939153439153
"Sockeye","HG",2017,10500,20.5801587301587
"Sockeye","Nass",1982,131320.666666667,45.7364382629352
"Sockeye","Nass",1983,75917.5714285714,18.0885602495817
"Sockeye","Nass",1984,64636,23.7742945849067
"Sockeye","Nass",1985,106764.571428571,39.6641762909607
"Sockeye","Nass",1986,84841.1666666667,50.1095629756795
"Sockeye","Nass",1987,88114.8,20.2780873523449
"Sockeye","Nass",1988,59204.5,22.1634230749141
"Sockeye","Nass",1989,58059.5,44.4794158203596
"Sockeye","Nass",1990,69301.6666666667,37.3444244877392
"Sockeye","Nass",1991,143438.833333333,25.7352873184391
"Sockeye","Nass",1992,317583.333333333,44.5549018922906
"Sockeye","Nass",1993,303268.5,59.2055943982578
"Sockeye","Nass",1994,122462.5,36.806677809204
"Sockeye","Nass",1995,158836,23.6506459812834
"Sockeye","Nass",1996,184971.4,19.2720251860423
"Sockeye","Nass",1997,138180.4,42.654202315555
"Sockeye","Nass",1998,100288.6,21.6027611548374
"Sockeye","Nass",1999,168629.6,34.8916310416564
"Sockeye","Nass",2000,88049.2,13.0772485171444
"Sockeye","Nass",2001,112291.25,18.8651038120011
"Sockeye","Nass",2002,233327,30.5160286548201
"Sockeye","Nass",2003,223172.5,58.6043728025551
"Sockeye","Nass",2004,172429.75,36.9999307626925
"Sockeye","Nass",2005,75523.3333333333,35.2231934576615
"Sockeye","Nass",2006,74782.1666666667,18.920013216299
"Sockeye","Nass",2007,80350.5,27.8909133415496
"Sockeye","Nass",2008,58554.8,9.38704497588553
"Sockeye","Nass",2009,67973.2857142857,19.0600559677898
"Sockeye","Nass",2010,52433.1666666667,10.9878571585934
"Sockeye","Nass",2011,86019.2,27.7027633189069
"Sockeye","Nass",2012,65104.5,15.92239376186
"Sockeye","Nass",2013,79734.8333333333,18.4035872702569
"Sockeye","Nass",2014,60108.1666666667,19.8557214776859
"Sockeye","Nass",2015,81396.1428571429,33.2766804951801
"Sockeye","Nass",2016,42769,32.1471640100626
"Sockeye","Nass",2017,55186.75,12.8816897704351
"Sockeye","Skeena",1960,40495.5,12.8009919753596
"Sockeye","Skeena",1961,139944.642857143,23.85765541304
"Sockeye","Skeena",1962,104504.538461538,17.2819474160578
"Sockeye","Skeena",1963,66524.1538461538,22.0046249421559
"Sockeye","Skeena",1964,119274.6,24.0282810782275
"Sockeye","Skeena",1965,82948.2666666667,19.743882525538
"Sockeye","Skeena",1966,81962.5,21.1332266999791
"Sockeye","Skeena",1967,171947.642857143,29.7259321405951
"Sockeye","Skeena",1968,108786.8,29.3240552637912
"Sockeye","Skeena",1969,111494.666666667,19.993017127804
"Sockeye","Skeena",1970,90290,16.8574839715439
"Sockeye","Skeena",1971,156325.384615385,20.5960820400296
"Sockeye","Skeena",1972,109598.4,25.4709807313409
"Sockeye","Skeena",1973,133634.6875,39.53244348384
"Sockeye","Skeena",1974,177582.846153846,26.7423990075619
"Sockeye","Skeena",1975,85289.8,12.1381229283438
"Sockeye","Skeena",1976,114858.25,11.2772640447764
"Sockeye","Skeena",1977,174117.538461538,18.5779378922675
"Sockeye","Skeena",1978,68365.2,15.4703876258314
"Sockeye","Skeena",1979,199072.923076923,22.3478986799866
"Sockeye","Skeena",1980,87687.8666666667,18.2347298760406
"Sockeye","Skeena",1981,182145.785714286,15.5348570342731
"Sockeye","Skeena",1982,246382.333333333,27.038666071661
"Sockeye","Skeena",1983,168378.777777778,19.580858608697
"Sockeye","Skeena",1984,142891.083333333,16.2778514188067
"Sockeye","Skeena",1985,267847.333333333,29.5591622909398
"Sockeye","Skeena",1986,100378.230769231,20.5731512694035
"Sockeye","Skeena",1987,80663.8125,20.8334777763314
"Sockeye","Skeena",1988,206578.866666667,31.9574885506914
"Sockeye","Skeena",1989,152878.928571429,17.8210191443909
"Sockeye","Skeena",1990,143777,18.5771241159197
"Sockeye","Skeena",1991,170827.533333333,35.9378502972822
"Sockeye","Skeena",1992,259866,49.0113517714697
"Sockeye","Skeena",1993,232455.866666667,45.0732482402097
"Sockeye","Skeena",1994,300607.714285714,29.0230441036744
"Sockeye","Skeena",1995,290208.307692308,52.6897540286826
"Sockeye","Skeena",1996,399912.153846154,46.2643435271786
"Sockeye","Skeena",1997,232250.615384615,49.760877375956
"Sockeye","Skeena",1998,71892.1818181818,14.8209339734104
"Sockeye","Skeena",1999,52481.9230769231,23.2570779185588
"Sockeye","Skeena",2000,295956.785714286,35.5471765218317
"Sockeye","Skeena",2001,266350.333333333,41.3371275983872
"Sockeye","Skeena",2002,74480.2666666667,20.0229038740081
"Sockeye","Skeena",2003,98294.2352941177,39.8701707495368
"Sockeye","Skeena",2004,92622.8125,24.2381876933525
"Sockeye","Skeena",2005,60495.6,15.516793291984
"Sockeye","Skeena",2006,166435.214285714,25.3985170557241
"Sockeye","Skeena",2007,105558.4375,18.8020505836251
"Sockeye","Skeena",2008,95862.9411764706,16.808485211045
"Sockeye","Skeena",2009,42273.0555555556,19.1265666583649
"Sockeye","Skeena",2010,49401.7647058823,25.6805398531334
"Sockeye","Skeena",2011,89956.6666666667,27.3887782239794
"Sockeye","Skeena",2012,103548.8125,43.1072166921646
"Sockeye","Skeena",2013,28183.4285714286,11.265147902523
"Sockeye","Skeena",2014,233080,34.9753124279447
"Sockeye","Skeena",2015,139027.2,33.303843663987
"Sockeye","Skeena",2016,117429.461538462,32.2413919081776
"Sockeye","Skeena",2017,50673.0588235294,21.376301493528
"Sockeye","VIMI",1977,481347.666666667,46.5437947172938
"Sockeye","VIMI",1978,125202.333333333,13.8395969304899
"Sockeye","VIMI",1979,354923.333333333,32.6239531945622
"Sockeye","VIMI",1980,357086,33.5463178646985
"Sockeye","VIMI",1981,450087.666666667,47.0085842264618
"Sockeye","VIMI",1982,313040.333333333,35.2055522098571
"Sockeye","VIMI",1983,520362.666666667,52.7822969827074
"Sockeye","VIMI",1984,404683,40.6852395197874
"Sockeye","VIMI",1985,255289,26.4249381293372
"Sockeye","VIMI",1986,142913,17.1494161961199
"Sockeye","VIMI",1987,275095.666666667,37.79969739348
"Sockeye","VIMI",1988,317342.333333333,47.842074645057
"Sockeye","VIMI",1989,153389,15.6890025462014
"Sockeye","VIMI",1990,118047,12.9421466290682
"Sockeye","VIMI",1991,618016.666666667,56.9772482224807
"Sockeye","VIMI",1992,408116,62.5313513380253
"Sockeye","VIMI",1993,429763.333333333,43.9818257637718
"Sockeye","VIMI",1994,152391,15.5882701326039
"Sockeye","VIMI",1995,70753.3333333333,7.93021166388906
"Sockeye","VIMI",1996,175394,18.0754867717904
"Sockeye","VIMI",1997,178374,24.2425937439051
"Sockeye","VIMI",1998,259515.333333333,25.0195896028641
"Sockeye","VIMI",1999,172285.666666667,17.3033564368081
"Sockeye","VIMI",2000,102954.666666667,9.85218012164958
"Sockeye","VIMI",2001,350367.333333333,34.7991481974388
"Sockeye","VIMI",2002,406896.666666667,47.9071560909641
"Sockeye","VIMI",2003,337208,33.7043636820245
"Sockeye","VIMI",2004,244244.666666667,23.5494368760977
"Sockeye","VIMI",2005,161924.666666667,17.7869690565147
"Sockeye","VIMI",2006,111448,14.2671751867612
"Sockeye","VIMI",2007,61933.3333333333,8.18256363801164
"Sockeye","VIMI",2008,76025.6666666667,10.7651591573898
"Sockeye","VIMI",2009,188359.333333333,17.9997027792529
"Sockeye","VIMI",2010,627323,70.5057161563759
"Sockeye","VIMI",2011,542462.666666667,64.4091441694967
"Sockeye","VIMI",2012,277739.333333333,32.6039373367697
"Sockeye","VIMI",2013,271390.666666667,32.4093230767265
"Sockeye","VIMI",2014,434892,52.2875710617731
"Sockeye","VIMI",2015,719961.666666667,73.6801293276397
"Sockeye","VIMI",2016,390571.333333333,42.1884794521779
"Sockeye","VIMI",2017,186574.666666667,20.0219121058652
"Sockeye","VIMI",2018,138982.5,12.7576277081831
"Sockeye","VIMI",2019,116409.5,10.5566794444911
"Sockeye","VIMI",2020,171378.5,14.982840241251
